format_version,questionnaire_id,questionnaire_version,title,language,instructions,attribution,item_id,prompt,required,subscale,option_id,option_label,score_value
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-19,I can return awareness to my body if I am distracted,true,,o3,3,3
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-19,I can return awareness to my body if I am distracted,true,,o4,4,4
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-19,I can return awareness to my body if I am distracted,true,,o5,Always,5
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o0,Never,0
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o1,1,1
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o2,2,2
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o3,3,3
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o4,4,4
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-20,I can refocus my attention from thinking to sensing my body,true,,o5,Always,5
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o0,Never,0
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o1,1,1
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o2,2,2
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o3,3,3
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o4,4,4
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-21,I can maintain awareness of my whole body even when a part of me is in pain or discomfort,true,,o5,Always,5
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o0,Never,0
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o1,1,1
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o2,2,2
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o3,3,3
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o4,4,4
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-22,I am able to consciously focus on my body as a whole,true,,o5,Always,5
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o0,Never,0
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o1,1,1
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o2,2,2
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o3,3,3
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o4,4,4
questionnaire-csv-v1,maia-2-en,1,"Multidimensional Assessment of Interoceptive Awareness",en,Select one response for each item.,"MAIA-2 © 2018 University of California, San Francisco. UCSF describes the questionnaire as public domain; its official Permission and Copyright terms state that, although the MAIA survey is copyrighted, it is available without charge and no written permission is required for use, subject to agreement with the terms on page 2 of the official English questionnaire: https://osher.ucsf.edu/sites/osher.ucsf.edu/files/inline-files/MAIA-2.pdf. Use the complete instrument name and appropriate citation; clearly identify user-made modifications in publications and notify UCSF of modifications; include entire subscales when selecting items, as UCSF recommends; send translations to UCSF; and direct other investigators to the official source for the current version and scoring instructions. Project modification disclosure: this repository transcribed the English form into questionnaire-csv-v1, renders blank intermediate response descriptions as numeric labels, and adds participant instructions and required-item flags as editable application-authoring defaults. Official scoring and subscale metadata have not been added to this CSV. Cite Mehling WE, Acree M, Stewart A, Silas J, Jones A (2018), PLoS ONE 13(12): e0208034, https://doi.org/10.1371/journal.pone.0208034.",item-23,I notice how my body changes when I am angry,true,,o5,Always,5
